[INFO] | [2023-06-06 10:43:37] | [WS]Starting server at address:192.168.1.42 , port:6789
[INFO] | [2023-06-06 10:43:37] | [Main]This script is using SESSION_LOGGING
[INFO] | [2023-06-06 10:43:37] | [Exception]Extra class:__init__() missing 1 required positional argument: 'loop'
[INFO] | [2023-06-06 10:43:37] | [MQTT-Connection]Connecting to broker:localhost port:9001
[INFO] | [2023-06-06 10:43:39] | [32m[MQTT]Client connected with the Broker with code 0.[0m
[INFO] | [2023-06-06 10:43:39] | [MQTT]Setting subscriptions
[INFO] | [2023-06-06 10:43:39] | [MQTT]Topics:[('/themaze/letterfloorGameplay_53bc5e/rpi/game/teamRegisterSuccessful/letterfloor', 0), ('/themaze/letterfloorGameplay_53bc5e/rpi/game/reset/letterfloor', 0), ('/themaze/letterfloorGameplay_53bc5e/rpi/game/settings/letterfloor', 0), ('/themaze/letterfloorGameplay_53bc5e/rpi/game/panicbutton/letterfloor/response', 0), ('/themaze/booted/letterfloorGameplay_53bc5e', 0)]
[INFO] | [2023-06-06 10:43:39] | [WS-Receive]:{'category': 'connection-init', 'sender': 'Master_3767896844', 'receiver': 'server', 'ip': '192.168.1.121'}
[INFO] | [2023-06-06 10:43:39] | [MQTT-Send-Topic]:/themaze/booted
[INFO] | [2023-06-06 10:43:39] | [MQTT-Send-Data]:{"timestamp": 1686037419279, "ipAddress": "192.168.1.42", "deviceId": "letterfloorGameplay_53bc5e", "roomName": "letterfloor", "deviceType": "RPI_GAMEPLAY"}
[INFO] | [2023-06-06 10:43:39] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:40] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:41] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:42] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:43] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:44] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:45] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:46] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:47] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:48] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:49] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:50] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:51] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:52] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:53] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:54] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:55] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
[INFO] | [2023-06-06 10:43:56] | [WS-Send]:{"type": "gameplay", "value": "testing-exchange-messages"}
