[INFO] | [2023-06-06 09:45:42] | [WS]Starting server at address:192.168.1.42 , port:6789
[INFO] | [2023-06-06 09:45:42] | [Main]This script is using SESSION_LOGGING
[INFO] | [2023-06-06 09:45:42] | [Exception]Extra class:__init__() missing 1 required positional argument: 'loop'
[INFO] | [2023-06-06 09:45:42] | [MQTT-Connection]Connecting to broker:localhost port:9001
[INFO] | [2023-06-06 09:45:45] | [32m[MQTT]Client connected with the Broker with code 0.[0m
[INFO] | [2023-06-06 09:45:45] | [MQTT]Setting subscriptions
[INFO] | [2023-06-06 09:45:45] | [MQTT]Topics:[('/themaze/letterfloorGameplay_ce9708/rpi/game/teamRegisterSuccessful/letterfloor', 0), ('/themaze/letterfloorGameplay_ce9708/rpi/game/reset/letterfloor', 0), ('/themaze/letterfloorGameplay_ce9708/rpi/game/settings/letterfloor', 0), ('/themaze/letterfloorGameplay_ce9708/rpi/game/panicbutton/letterfloor/response', 0), ('/themaze/booted/letterfloorGameplay_ce9708', 0)]
[INFO] | [2023-06-06 09:45:45] | [MQTT-Send-Topic]:/themaze/booted
[INFO] | [2023-06-06 09:45:45] | [MQTT-Send-Data]:{"timestamp": 1686033945009, "ipAddress": "192.168.1.42", "deviceId": "letterfloorGameplay_ce9708", "roomName": "letterfloor", "deviceType": "RPI_GAMEPLAY"}
[INFO] | [2023-06-06 09:47:59] | [WS-Receive]:{'category': 'connection-init', 'sender': 'Master_3767896844', 'receiver': 'server'}
[INFO] | [2023-06-06 10:08:53] | [WS-Receive]:{'category': 'connection-init', 'sender': 'Master_3767896844', 'receiver': 'server'}
[INFO] | [2023-06-06 10:09:21] | [WS-Receive]:{'category': 'connection-init', 'sender': 'Master_3767896844', 'receiver': 'server', 'ip': '2952898752'}
[INFO] | [2023-06-06 10:11:29] | [WS-Receive]:{'category': 'connection-init', 'sender': 'Master_3767896844', 'receiver': 'server', 'ip': '192.168.1.121'}
[INFO] | [2023-06-06 10:13:18] | [WS-Receive]:{'category': 'connection-init', 'sender': 'Master_3767896844', 'receiver': 'server'}
[INFO] | [2023-06-06 10:14:54] | [WS-Receive]:{'category': 'connection-init', 'sender': 'Master_3767896844', 'receiver': 'server', 'ip': '192.168.1.121'}
