[INFO] | [2023-05-04 15:33:03] | [WS]Starting server at address:192.168.1.42 , port:6789
[INFO] | [2023-05-04 15:33:03] | [Main]This script is using SESSION_LOGGING
[INFO] | [2023-05-04 15:33:03] | [MQTT-Connection]Connecting to broker:localhost port:9001
[INFO] | [2023-05-04 15:33:06] | [32m[MQTT]Client connected with the Broker with code 0.[0m
[INFO] | [2023-05-04 15:33:06] | [MQTT]Setting subscriptions
[INFO] | [2023-05-04 15:33:06] | [MQTT]Topics:[('/themaze/letterfloorGameplay_6acf86/rpi/game/teamRegisterSuccessful/letterfloor', 0), ('/themaze/letterfloorGameplay_6acf86/rpi/game/reset/letterfloor', 0), ('/themaze/letterfloorGameplay_6acf86/rpi/game/settings/letterfloor', 0), ('/themaze/letterfloorGameplay_6acf86/rpi/game/panicbutton/letterfloor/response', 0), ('/themaze/booted/letterfloorGameplay_6acf86', 0)]
[INFO] | [2023-05-04 15:33:06] | [MQTT-Send-Topic]:/themaze/booted
[INFO] | [2023-05-04 15:33:06] | [MQTT-Send-Data]:{"timestamp": 1683203586055, "ipAddress": "192.168.1.42", "deviceId": "letterfloorGameplay_6acf86", "roomName": "letterfloor", "deviceType": "RPI_GAMEPLAY"}
[INFO] | [2023-05-04 15:33:06] | [WS-Receive]:{'category': 'connection-init', 'sender': 'Master_1803821432', 'receiver': 'server'}
[INFO] | [2023-05-04 15:33:07] | [MQTT-Receive-Topic]:/themaze/booted/letterfloorGameplay_6acf86
[INFO] | [2023-05-04 15:33:07] | [MQTT-Receive-Data]:{"timestamp":1683203587076,"result":"OK","deviceType":"RPI_GAMEPLAY","roomName":"letterfloor"}
[INFO] | [2023-05-04 15:33:07] | [MQTT-Receive-Topic]:/themaze/letterfloorGameplay_6acf86/rpi/game/reset/letterfloor
[INFO] | [2023-05-04 15:33:07] | [MQTT-Receive-Data]:{"timestamp":1683203587077}
[INFO] | [2023-05-04 15:33:07] | [State]==================RESET==========================
[INFO] | [2023-05-04 15:33:07] | [WS-Send]:{"type": "gameplay", "value": "stop"}
[INFO] | [2023-05-04 15:33:07] | [Music]Stopped
[INFO] | [2023-05-04 15:33:07] | [WS-Send]:{"type": "gameplay", "value": "openDoor"}
[INFO] | [2023-05-04 15:33:07] | [MQTT-Send-Topic]:lettergame/screen
[INFO] | [2023-05-04 15:33:07] | [WS-Send]:{"type": "gameplay", "value": "closeLights"}
[INFO] | [2023-05-04 15:33:07] | [MQTT-Send-Data]:{"word": " ", "nextletter": 0, "gameStatus": "LOSE"}
[INFO] | [2023-05-04 15:33:07] | [Room]==============RESET==============
[INFO] | [2023-05-04 15:33:07] | [WS-Receive]:{'category': 'gameplay', 'value': 'stop:ok'}
[INFO] | [2023-05-04 15:33:07] | [WS-Receive]:{'category': 'gameplay', 'value': 'openDoor:ok'}
[INFO] | [2023-05-04 15:33:07] | [WS-Receive]:{'category': 'gameplay', 'value': 'closeLights:ok'}
[INFO] | [2023-05-04 15:33:19] | [MQTT-Receive-Topic]:/themaze/letterfloorGameplay_6acf86/rpi/game/teamRegisterSuccessful/letterfloor
[INFO] | [2023-05-04 15:33:19] | [MQTT-Receive-Data]:{"timestamp":1683203599876,"gameId":"995bc91b-c54f-4c5b-8263-f35db80b4481"}
[INFO] | [2023-05-04 15:33:19] | [State]==================TEAM-REGISTER==================
[INFO] | [2023-05-04 15:33:19] | [Game]GameID:995bc91b-c54f-4c5b-8263-f35db80b4481
[INFO] | [2023-05-04 15:33:19] | [Music]Stopped
[INFO] | [2023-05-04 15:33:19] | [Music]Main Theme
[INFO] | [2023-05-04 15:33:19] | Sending default message doorClosed...
[INFO] | [2023-05-04 15:33:19] | [WS-Send]:{"type": "gameplay", "value": "openLights"}
[INFO] | [2023-05-04 15:33:19] | [WS-Send]:{"type": "gameplay", "value": "openDoor"}
[INFO] | [2023-05-04 15:33:19] | [WS-Send]:{"type": "gameplay", "value": "checkDoor"}
[INFO] | [2023-05-04 15:33:19] | [WS-Receive]:{'category': 'gameplay', 'value': 'openLights:ok'}
[INFO] | [2023-05-04 15:33:19] | [WS-Receive]:{'category': 'gameplay', 'value': 'openDoor:ok'}
[INFO] | [2023-05-04 15:33:19] | [WS-Receive]:{'category': 'gameplay', 'value': 'checkDoor:ok'}
[INFO] | [2023-05-04 15:33:20] | [MQTT-Send-Topic]:/themaze/letterfloorGameplay_6acf86/rpi/game/doorClosed/letterfloor
[INFO] | [2023-05-04 15:33:20] | [MQTT-Send-Data]:{"timestamp": 1683203600381, "gameId": "995bc91b-c54f-4c5b-8263-f35db80b4481"}
[INFO] | [2023-05-04 15:33:22] | [MQTT-Receive-Topic]:/themaze/letterfloorGameplay_6acf86/rpi/game/settings/letterfloor
[INFO] | [2023-05-04 15:33:22] | [MQTT-Receive-Data]:{"timestamp":1683203602599,"difficulty":"EASY","gameId":"995bc91b-c54f-4c5b-8263-f35db80b4481","gameStartedTimestamp":1683203602591,"teamPlayersNumber":2,"teamName":"DATTEAM","playersWristbandsList":[{"username":"TG2","wristbandNumber":1,"wristbandColor":1},{"username":"TG1","wristbandNumber":2,"wristbandColor":2}],"time":300,"pointsToWin":0,"roundsTarget":3}
[INFO] | [2023-05-04 15:33:22] | [State]==================SETTINGS=======================
[INFO] | [2023-05-04 15:33:22] | [Game]GameID:995bc91b-c54f-4c5b-8263-f35db80b4481
[INFO] | [2023-05-04 15:33:22] | [Game-Configuration]Players:2
[INFO] | [2023-05-04 15:33:22] | [Game-Configuration]Wristbands:1,2
[INFO] | [2023-05-04 15:33:22] | [Game-Configuration]PointsToWin:0
[INFO] | [2023-05-04 15:33:22] | [Game-Configuration]RoundsTarget:3
[INFO] | [2023-05-04 15:33:22] | [Game-Configuration]Teamname:DATTEAM
[INFO] | [2023-05-04 15:33:22] | [Game-Configuration]Gametime:300
[INFO] | [2023-05-04 15:33:22] | [Music]Stopped
[INFO] | [2023-05-04 15:33:22] | [Music]Main Theme
[INFO] | [2023-05-04 15:33:22] | [WS-Send]:{"type": "gameplay", "value": "openLights"}
[INFO] | [2023-05-04 15:33:22] | [Gameplay-Timer]gameTimer started
[INFO] | [2023-05-04 15:33:22] | [WS-Send]:{"type": "gameplay", "value": "start"}
[INFO] | [2023-05-04 15:33:22] | [Gameplay-Timer]countdownTimer started
[INFO] | [2023-05-04 15:33:22] | [MQTT-Send-Topic]:lettergame/screen
[INFO] | [2023-05-04 15:33:22] | [MQTT-Send-Data]:{"word": "FAKED", "nextletter": 0, "gameStatus": "PLAYING"}
[INFO] | [2023-05-04 15:33:22] | [Letterfloor]The new Word:FAKED
[INFO] | [2023-05-04 15:33:22] | [WS-Receive]:{'category': 'gameplay', 'value': 'openLights:ok'}
[INFO] | [2023-05-04 15:33:22] | [Room]==============GAME-GOT-CONFIGURATION-IS-STARTING==============
[INFO] | [2023-05-04 15:33:22] | [WS-Receive]:{'category': 'gameplay', 'value': 'start:ok'}
[INFO] | [2023-05-04 15:33:37] | [Letterfloor]Letter I is pressed
[INFO] | [2023-05-04 15:33:37] | [Letterfloor]Wrong letter ,should be pressed ->F
[INFO] | [2023-05-04 15:33:37] | [Game]==================================FINISHED:LOSE==================================
[INFO] | [2023-05-04 15:33:37] | [MQTT-Send-Topic]:/themaze/letterfloorGameplay_6acf86/rpi/game/gameEnded/letterfloor
[INFO] | [2023-05-04 15:33:37] | [MQTT-Send-Data]:{"timestamp": 1683203617091, "gameId": "995bc91b-c54f-4c5b-8263-f35db80b4481", "reason": "LOSE", "timeAllocated": 300, "timeSpent": 14, "timeLeft": 286}
[INFO] | [2023-05-04 15:33:37] | [Music]Stopped
[INFO] | [2023-05-04 15:33:37] | [Music]Failsound
[INFO] | [2023-05-04 15:33:37] | [Standby]Grandpiano
[INFO] | [2023-05-04 15:33:37] | [Room]==============STANDBY==============
[INFO] | [2023-05-04 15:33:37] | [MQTT-Send-Topic]:lettergame/screen
[INFO] | [2023-05-04 15:33:37] | [MQTT-Send-Data]:{"word": 0, "nextletter": 0, "gameStatus": "LOSE"}
[INFO] | [2023-05-04 15:33:37] | [WS-Receive]:{'category': 'gameplay', 'value': 'letterI'}
[INFO] | [2023-05-04 15:33:37] | [WS-Send]:{"type": "gameplay", "value": "stop"}
[INFO] | [2023-05-04 15:33:37] | [WS-Send]:{"type": "gameplay", "value": "closeallbuttonsleds"}
[INFO] | [2023-05-04 15:33:37] | [WS-Receive]:{'category': 'gameplay', 'value': 'stop:ok'}
[INFO] | [2023-05-04 15:33:37] | [WS-Receive]:{'category': 'gameplay', 'value': 'closeallbuttonsleds:ok'}
[INFO] | [2023-05-04 15:33:42] | [Regame]Is open now.
[INFO] | [2023-05-04 15:33:45] | [MQTT-Receive-Topic]:/themaze/letterfloorGameplay_6acf86/rpi/game/settings/letterfloor
[INFO] | [2023-05-04 15:33:45] | [MQTT-Receive-Data]:{"timestamp":1683203625592,"difficulty":"HARD","gameId":"3147df1b-bcd1-4898-9793-3fcce4d96988","gameStartedTimestamp":1683203625586,"teamPlayersNumber":2,"teamName":"DATTEAM","playersWristbandsList":[{"username":"TG2","wristbandNumber":1,"wristbandColor":1},{"username":"TG1","wristbandNumber":2,"wristbandColor":2}],"time":180,"pointsToWin":0,"roundsTarget":3}
[INFO] | [2023-05-04 15:33:45] | [State]==================SETTINGS=======================
[INFO] | [2023-05-04 15:33:45] | [Game]GameID:3147df1b-bcd1-4898-9793-3fcce4d96988
[INFO] | [2023-05-04 15:33:45] | [Game-Configuration]Players:2
[INFO] | [2023-05-04 15:33:45] | [Game-Configuration]Wristbands:1,2
[INFO] | [2023-05-04 15:33:45] | [Game-Configuration]PointsToWin:0
[INFO] | [2023-05-04 15:33:45] | [Game-Configuration]RoundsTarget:3
[INFO] | [2023-05-04 15:33:45] | [Game-Configuration]Teamname:DATTEAM
[INFO] | [2023-05-04 15:33:45] | [Game-Configuration]Gametime:180
[INFO] | [2023-05-04 15:33:45] | [Music]Stopped
[INFO] | [2023-05-04 15:33:45] | [Music]Main Theme
[INFO] | [2023-05-04 15:33:45] | [WS-Send]:{"type": "gameplay", "value": "openLights"}
[INFO] | [2023-05-04 15:33:45] | [Gameplay-Timer]gameTimer started
[INFO] | [2023-05-04 15:33:45] | [WS-Send]:{"type": "gameplay", "value": "start"}
[INFO] | [2023-05-04 15:33:45] | [Gameplay-Timer]countdownTimer started
[INFO] | [2023-05-04 15:33:45] | [MQTT-Send-Topic]:lettergame/screen
[INFO] | [2023-05-04 15:33:45] | [MQTT-Send-Data]:{"word": "EXAMS", "nextletter": 0, "gameStatus": "PLAYING"}
[INFO] | [2023-05-04 15:33:45] | [Letterfloor]The new Word:EXAMS
[INFO] | [2023-05-04 15:33:45] | [WS-Receive]:{'category': 'gameplay', 'value': 'openLights:ok'}
[INFO] | [2023-05-04 15:33:45] | [Room]==============GAME-GOT-CONFIGURATION-IS-STARTING==============
[INFO] | [2023-05-04 15:33:45] | [WS-Receive]:{'category': 'gameplay', 'value': 'start:ok'}
[INFO] | [2023-05-04 15:35:26] | [Letterfloor]Letter I is pressed
[INFO] | [2023-05-04 15:35:26] | [Letterfloor]Wrong letter ,should be pressed ->E
[INFO] | [2023-05-04 15:35:26] | [Game]==================================FINISHED:LOSE==================================
[INFO] | [2023-05-04 15:35:26] | [MQTT-Send-Topic]:/themaze/letterfloorGameplay_6acf86/rpi/game/gameEnded/letterfloor
[INFO] | [2023-05-04 15:35:26] | [MQTT-Send-Data]:{"timestamp": 1683203726661, "gameId": "3147df1b-bcd1-4898-9793-3fcce4d96988", "reason": "LOSE", "timeAllocated": 180, "timeSpent": 101, "timeLeft": 79}
[INFO] | [2023-05-04 15:35:26] | [Music]Stopped
[INFO] | [2023-05-04 15:35:26] | [Music]Failsound
[INFO] | [2023-05-04 15:35:26] | [Standby]Grandpiano
[INFO] | [2023-05-04 15:35:26] | [Room]==============STANDBY==============
[INFO] | [2023-05-04 15:35:26] | [MQTT-Send-Topic]:lettergame/screen
[INFO] | [2023-05-04 15:35:26] | [MQTT-Send-Data]:{"word": 0, "nextletter": 0, "gameStatus": "LOSE"}
[INFO] | [2023-05-04 15:35:26] | [WS-Receive]:{'category': 'gameplay', 'value': 'letterI'}
[INFO] | [2023-05-04 15:35:26] | [WS-Send]:{"type": "gameplay", "value": "stop"}
[INFO] | [2023-05-04 15:35:26] | [WS-Send]:{"type": "gameplay", "value": "closeallbuttonsleds"}
[INFO] | [2023-05-04 15:35:26] | [WS-Receive]:{'category': 'gameplay', 'value': 'letterL'}
